0,1,2,3
1,read_book_2,"{'user': 'Alien', 'text': 'Yes, I need to open the book to read it', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""Yes, it's next to where the books were"", 'intent': 'Yes-no_positive'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Once we hear the beeping you can open the microwave. ', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Now that you have the food heated, go to the table.', 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'The pot is really hot.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Ok, We're here."", 'intent': 'Inform_other'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Now what?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Okay now you can go sit down', 'intent': 'Inform_action'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Placing.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You can do it by press the power button.', 'intent': 'Inform_action'}"
1,using_stove_0,"{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Goodbye!', 'intent': 'Extend_goodbyes'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'You can bring it to the table.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'No this is a plate. The glass is right next to it.', 'intent': 'Inform_incorrect_object'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Do you want me to help?', 'intent': 'Ask_want_help'}","{'user': 'Human', 'text': ""Awesome, you've successfully completed the task!"", 'intent': 'Casual_observation'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'hi', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'I am confused, where is the living room?', 'intent': 'Inform_confused'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Shall we go to the computer now?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'You are going to want to sit in the chair that is in front of the computer.', 'intent': 'Inform_object'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Human', 'text': ""Let's head back to the kitchen. Go back to the TV to turn it off."", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Zara, let's start by picking up the glass. Its right on the dining table."", 'intent': 'Inform_action'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Now you are going to want to close the microwave', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay! Is this the correct table?', 'intent': 'Ask_about_location'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now, you want to hit this start button to turn it on and start cooking the Salmon', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""I'm going to close the door now"", 'intent': 'Inform_condition'}"
1,read_book_3,"{'user': 'Alien', 'text': 'Looks like an awesome read, I will start now.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is it fine to also place the second book in front of the television? ', 'intent': 'Ask_about_location'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Ok', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Wait, are you forgetting something about the computer?', 'intent': 'Ask_sure_about_action'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'I see, I will do that now', 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'The drink is in the fridge, can you come here and take it?', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Ok so now we are going to start by baking some bread by using an oven.', 'intent': 'Inform_action'}"
1,using_oven_0,"{'user': 'Human', 'text': 'We are going to bake some bread.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh the bread feels cold and soft', 'intent': 'Inform_observation'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Okay I will sit in the chair now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'So Should I leave now?', 'intent': 'Inform_confused'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay Zara pickup a toy', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Okay now open up the cupboard', 'intent': 'Inform_action'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay now follow me ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Okay lets go to the bedroom', 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay got it, I placed it on top.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You are doing a great job!', 'intent': 'Casual_observation'}"
1,using_oven_3,"{'user': 'Human', 'text': 'The bread we need is on the counter next to me.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Do I just put it in the tray in the oven?', 'intent': 'Ask_about_action'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'You did a great job!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Books are made for reading. Toys are made for playing. You can just leave the book on the shelf.', 'intent': 'Inform_object'}"
1,read_book_1,"{'user': 'Alien', 'text': ""I think I got this. The other book is on the shelf. And I have two hands and it's only two books."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'These are indeed books. Books have pages in them. These are books with pages in them.', 'intent': 'Inform_object'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'What are we baking?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Ok, let me grab it quickly', 'intent': 'Inform_get_started'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Yes, there is also this other book next to it that you like', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': ""Thanks Zara, I knew you'd like them"", 'intent': 'Casual_response'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Make sure you turn it off to save electricity.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'There are books on the shelf above you.', 'intent': 'Inform_location'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'No.', 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'The glass will be clean once it has been filled with water', 'intent': 'iInform_object'}"
1,watch_tv_3,"{'user': 'Alien', 'text': ""I'm pressing the same button to turn in off"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'We are going to bake some bread.', 'intent': 'Inform_action'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Be careful it is probably very hot', 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'I just washed them! It did take me a while to make sure they shine properly!', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'I`t was good to meet you Zara!', 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': ""Okay I'll open it!"", 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Are you ready to try baking?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': '""Is this the computer?""', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': '""Do you know how to use a computer mouse?""', 'intent': 'Ask_know_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': ""There's a nice show on now, if you turn it to channel 2."", 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Can you please turn the TV off?', 'intent': 'Ask_take_next_step'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Sure, I will grab the class out off the sink.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I think I understand and know how to wash the glasses now Michael. ', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': ""I'm a little hungry. Do you want to bake some bread together?"", 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Is it the black object?', 'intent': 'Ask_about_object'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Okay,  should I put it inside the microwave?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'How long does it take to cook the Salmon?', 'intent': 'Ask_about_object'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'No, thank you. I think I got it this time.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Thank you for all the help.', 'intent': 'Extend_goodbyes'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Take the glass from the sink', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Water ', 'intent': 'Casual_response'}"
1,read_book_2,"{'user': 'Human', 'text': 'Right next to the other should be fine', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Are you ready to learn how to tidy up the bedroom?', 'intent': 'Ask_get_started'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'I think we should eat at the dining table', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Where are the utensils?', 'intent': 'Ask_about_location'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'We can go to the living room, my T.V. is there', 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'You are right, the couch is so comfortable', 'intent': 'Casual_observation'}"
1,using_oven_0,"{'user': 'Human', 'text': ""Alright, do you know what's next?"", 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Yes, the bread should be done now.', 'intent': 'Yes-no_positive'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'The glass will be clean once it has been filled with water', 'intent': 'iInform_object'}","{'user': 'Human', 'text': 'No, there is nothing more to do.', 'intent': 'Inform_next_step'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Is this not the table that you are referring to?', 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': 'Okay, I have put the books on the table.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Ok lets go', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you want to have a drink?', 'intent': 'Ask_get_started'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': ""No, that's a book."", 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Ok, Michael.', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Got it', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': '""Please sit down.""', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': '""Please go into the kitchen.""', 'intent': 'Inform_next_step'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Push in the button that has the 2 on it. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'The microwave is beeping now so you can open it. ', 'intent': 'Casual_observation'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""I'm confused...  I don't know what should I do now"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'When the bread is ready we can open the oven.', 'intent': 'Inform_next_step'}"
1,using_stove_3,"{'user': 'Human', 'text': ""It's Okay Zara"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Okay now the food in the pot should be cooked so the stove is ready to be turned off', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'How do I close the microwave?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yes, now you have found the correct table!', 'intent': 'Yes-no_positive'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Go ahead, give it a shot.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'Okay will go', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay will do', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': ""Ok let's go"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Be careful though, the chair can roll away from you if you don't hold it!"", 'intent': 'Inform_other'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'This box, called a tv, is capable of displaying moving pictures', 'intent': 'iInform_object'}","{'user': 'Human', 'text': ""It's like falling backwards but slower."", 'intent': 'Inform_action'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Let me go and put it on the table', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Are you ready to get started to learn how to cook with a stove?', 'intent': 'Ask_get_started'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'How do I start watching TV?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay, I will walk to the TV', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': ""Alright, do you know what's next?"", 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Yes, the bread should be done now.', 'intent': 'Yes-no_positive'}"
1,using_oven_2,"{'user': 'Alien', 'text': '', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Are you sure that's a plate the bread is on?"", 'intent': 'Ask_know_object'}"
1,using_oven_2,"{'user': 'Human', 'text': 'Hey Zara!', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': ""Didn't we already have a previous cooking lesson were I learnt to use the oven?"", 'intent': 'Inform_confused'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Where are you going? That's the kitchen counter."", 'intent': 'Ask_sure_about_location'}"
1,wash_glass_2,"{'user': 'Human', 'text': ""No that's not the glass"", 'intent': 'Inform_incorrect_object'}","{'user': 'Alien', 'text': 'Ok. Turning it off.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'okay.', 'intent': 'Yes-no_positive'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Will do.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You know where the TV is?', 'intent': 'Ask_know_location'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Yes', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'So what should I do next?', 'intent': 'Ask_next_step'}"
1,using_oven_2,"{'user': 'Human', 'text': 'Place the bread inside the oven so that it can be baked.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Done!', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': ""That's right, go ahead."", 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': 'Thank you, Michael.', 'intent': 'Casual_response'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'We are going to have to move to the microwave.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You are a bit too close to open it so take a step back for trying. ', 'intent': 'Casual_observation'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Oh ok I will go there', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Ok i will do that', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': 'Yes, I am okay.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Looks like the cupboard is already open.', 'intent': 'Inform_object'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Great, thanks for asking', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Uh, I am confused. Can you please explain that again?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""I'm into football. Would you like to watch a game?"", 'intent': 'Casual_question'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': 'Sure thing! coming', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""That's fine. At this stage, you grab an object that should be placed in the cupboard from the bookshelf before we head over to the other room."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'That makes sense.', 'intent': 'Inform_understanding'}"
