label,category,utterance2,utterance1
1,using_computer_2,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Okay! I'll put the mouse back on the table"", 'intent': 'Inform_understanding'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'What do I know now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Okay now grab the salmon from atop the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'The microwave is the thing in front of you and you are going to use it.', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What should I do with the Salmond?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Oh okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Okay I'll put it in the microwave!"", 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'The next step is you need to set how long you want the microwave to cook for.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Okay! I'll close it "", 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do I next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay 3 minutes!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Now you are going to want to close the microwave', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh okay! Thanks', 'intent': 'Casual_response'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay got it!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'You can walk over to the dining table with the Salmon now.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'The dining room table is going to be the table in the middle of the room.', 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay good!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What else should I do?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Okay I'll place it right here!"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Are this the shelfs on the wall?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'The shelf is the thing attached to the wall right next to you.', 'intent': 'Inform_location'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Is this the book?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'The book is the rectangular object sitting on the shelf. ', 'intent': 'Inform_object'}"
1,read_book_2,"{'user': 'Human', 'text': 'Okay Go ahead and grab the book from the shelf.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You can place the phone on the table.', 'intent': 'Inform_action'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Where is the second book?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Okay! I found it! yayy', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What do I do with the books now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes, go ahead and grab the second book.', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': ""Okay! What do I do now that I'm at the desk?"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'You can go over to the desk to read the books!', 'intent': 'Inform_location'}"
1,read_book_2,"{'user': 'Human', 'text': 'Okay, now that you are sitting you can pick one of the books and start reading it.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes, that is correct, you can take a seat.', 'intent': 'Inform_action'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What should I do now!', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Cool, it seems very interesting!', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'I finish reading what do I do?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Yes I really enjoyed that book!', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What should I do with the second book?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes right there is a great place for the book.', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'What should we do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes that is a good place to put the book.', 'intent': 'Inform_location'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Should we go to the room to watch the TV?', 'intent': 'Other'}","{'user': 'Human', 'text': 'Zara, that is the sink, that is used to wash things like glasses', 'intent': 'Inform_location'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'So, this is the TV?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': ""No worries, come, let's go to the TV"", 'intent': 'Other'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Michael, I will try to turn on the TV', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Yes, that right there is, you found it!', 'intent': 'Inform_location'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'From this distance, the TV is easier to watch.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Good job Zara! Now pick and choose a channel you want to watch', 'intent': 'Inform_next_step'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Thanks Michael, this couch does look comfortable, I will sit down.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Yes, Zara, you can sit there, the couch is very comfortable', 'intent': 'Inform_location'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'This TV program is not very interesting to me.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Yes Zara, it is quite comfortable! Are you ready to relax and watch TV?', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Is it okay if I turn off the TV?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Ofcourse Zara, let's go to the kitchen"", 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay great, I will turn it off then.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Zara, of course. You're done watching, you can turn it off."", 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Alien', 'text': ""Okay Michael, let's head back to the kitchen."", 'intent': 'Casual_response'}","{'user': 'Human', 'text': ""Okay, let's go to back to the kitchen now"", 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'This is a nice kitchen, I really like it.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Here, we are back in the kitchen, what would you like to do now? ', 'intent': 'Inform_location'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Is this where the TV is?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Yes.', 'intent': 'Casual_response'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Is this the TV?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Human', 'text': '""Please turn the TV on.""', 'intent': 'Ask_take_next_step'}","{'user': 'Human', 'text': '""Yes, this is the TV.""', 'intent': 'iInform_object'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Should I watch the TV from the couch?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Human', 'text': '""Please sit down.""', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': '""Yes, you should watch TV from the couch.""', 'intent': 'Inform_action'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'I am sitting on the couch watching TV.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Okay, I will sit.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'No, I am not sure.', 'intent': 'Casual_response'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'I am turning the TV off.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Okay, I will stand up and turn the TV off.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Where do I go now?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': '""Great! The TV is now off.""', 'intent': 'Casual_observation'}"
1,watch_tv_3,"{'user': 'Human', 'text': '""Goodbye, Zara.""', 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""We are going to be cooking the salmon on top of the microwave.""', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': '""Coming over. I am ready to start!""', 'intent': 'Inform_get_started'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""In order to put the salmon in the microwave, we have to first open it. Please do so now.""', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': '""Please grab the salmon from the top of the microwave.""', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""Great. You can go ahead an place the salmon in the microwave.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""Will do. I know how to open the microwave.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""The microwave will not work if the door is open. You must close the door in order to cook the salmon.""', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': '""I will place the salmon in the microwave.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""You can now go ahead and cook the salmon.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""Gotcha. I will close the microwave door then.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""That should be enough. You can stop the microwave now.""', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': '""Okay!""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""You must open the microwave back up in order to grab the salmon. Please open the microwave.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""Okay, I will stop the microwave.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""Please continue by grabbing the salmon out of the microwave.""', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': '""Finally! I will first open the microwave.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': '""Should I shut the microwave after I am finished cooking?""', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': '""The salmon looks hot. I will take precaution as I grab the salmon.""', 'intent': 'Inform_observation'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""Are you sure you want to eat at the kitchen worktable?""', 'intent': 'Ask_sure_about_location'}","{'user': 'Alien', 'text': '""I understand. I will close the microwave.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""Please go to the dining table to eat.""', 'intent': 'Ask_take_next_step'}","{'user': 'Human', 'text': '""We usually eat dinner at the dining table.""', 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Human', 'text': '""Place the salmon on the table so you may eat comfortably.""', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': '""I understand now. I am going to the dining table.""', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': '""Is there anything else I must do to cook the salmon?""', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': '""The salmon smells good!""', 'intent': 'Casual_observation'}"
1,read_book_0,"{'user': 'Human', 'text': 'Grab this book up on the shelf.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Casual_response'}"
1,read_book_0,"{'user': 'Human', 'text': 'Also grab the other book up on the shelf.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'I have the book.', 'intent': 'Inform_condition'}"
1,read_book_0,"{'user': 'Human', 'text': 'Now that you know how to read, try sitting down and reading those two books.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I now have both of the books.', 'intent': 'Inform_condition'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Now that I am sitting, which book should I start with?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Ok, I will go to the chair in front of the table, to sit and try.', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'I have finished reading the first book.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Try starting with the book in your right hand, first.', 'intent': 'Inform_action'}"
1,read_book_0,"{'user': 'Alien', 'text': 'I have finished reading the second book now too.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Human', 'text': 'Since you have finished, you can go set the books down.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Yes, they were great recommendations.', 'intent': 'Casual_response'}"
1,read_book_0,"{'user': 'Alien', 'text': ""I'm putting the first book, in my right hand, down on the table."", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Sure.', 'intent': 'Yes-no_positive'}"
1,read_book_0,"{'user': 'Human', 'text': 'You can put the second book, in your left hand, next to the first on the table.', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Okay.', 'intent': 'Yes-no_positive'}"
1,read_book_0,"{'user': 'Human', 'text': 'Now that I have shown you the two books I like, we can discuss them while working in the kitchen.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Human', 'text': '""In order to use the stove, we must find a cooking pot. Please find the cooking pot.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""I am ready, let us begin.""', 'intent': 'Inform_get_started'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Great! Please grab the cooking pot for me.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""I understand. I saw the cooking pot on the dinner table. I will retrieve it.""', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Please bring the cooking pot back over to the stove so we may begin cooking.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""Now that I have the pot, what would you like me to do with it?""', 'intent': 'Ask_guidence'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Place the cooking pot on the front right burner.""', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Great, we have all the tools we need to cook!""', 'intent': 'Casual_observation'}"
1,using_stove_0,"{'user': 'Human', 'text': '""In order to cook, we must turn the burner on. Please turn the front right burner on.""', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes you did. Well done!', 'intent': 'Yes-no_positive'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Since our meal is finished cooking, please turn the burner off.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""I am familiar with this. I will turn the front right burner on.""', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Now, what do you think we must do next?""', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': '""I understand. I am turning the burner off now.""', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Now bring the cooking pot to the dining table so that we may eat.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""I will make sure to use the handles.""', 'intent': 'Casual_response'}"
1,using_stove_0,"{'user': 'Human', 'text': '""Place the cooking pot on the dining table.""', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': '""I will bring the pot over to the table.""', 'intent': 'Inform_understanding'}"
